id;Time;Post1;Post2;Difference;Frequency;Amplitude;Duration
2288038;1571816927969;2;1;21453.14;9356.95;20.39;5.52
2288040;1571816927969;4;2;-5358.48;9356.98;2.75;5.39
2288041;1571816927969;4;1;16228.79;9356.98;2.75;5.39
2288042;1571816927969;2;1;21453.14;9356.98;20.05;5.38
2288053;1571816927981;4;2;-5988.04;9357.01;0.81;4.96
2288054;1571816927981;4;1;16300.74;9357.01;0.81;4.96
2288055;1571816927981;4;3;-19783.30;9357.01;0.81;4.96
2288062;1571816927981;4;1;16243.78;9357.01;1.70;4.99
2288063;1571816927981;4;3;-19636.40;9357.01;1.70;4.99
2288076;1571816928053;4;1;16216.80;9356.94;5.76;5.55
2288082;1571816928053;4;1;16225.79;9356.97;5.85;5.44
2288089;1571816928065;4;2;-5409.44;9356.98;3.29;5.42
2288090;1571816928065;4;1;16234.79;9356.98;3.29;5.42
2288091;1571816928065;2;1;21510.10;9357.04;15.28;4.57
2288092;1571816928065;4;2;-5358.48;9356.98;2.80;5.21
2288093;1571816928065;4;1;16234.79;9356.98;2.80;5.21
2288094;1571816928065;2;1;21459.14;9356.99;16.23;5.26
2288098;1571816928077;4;1;16219.80;9356.86;3.91;5.60
2288099;1571816928077;4;3;-19408.56;9356.86;3.91;5.60
2288103;1571816928077;4;1;16213.80;9356.95;4.12;5.42
2288104;1571816928077;4;3;-19540.47;9356.95;4.12;5.42
2288114;1571816928101;4;1;17353.01;9356.50;0.17;1.76
2288124;1571816928149;4;1;16216.80;9356.93;4.84;5.46
2288134;1571816928149;4;1;16210.80;9356.94;4.84;5.44
2288143;1571816928161;4;2;-5346.49;9357.00;2.67;5.24
2288144;1571816928161;4;1;16225.79;9357.00;2.67;5.24
2288145;1571816928161;2;1;21438.15;9356.95;19.36;5.49
2288149;1571816928161;4;2;-5346.49;9357.00;2.80;5.22
2288150;1571816928161;4;1;16231.79;9357.00;2.80;5.22
2288151;1571816928161;2;1;21444.15;9356.93;19.80;5.49
2288152;1571816928173;4;1;16216.80;9357.00;3.80;5.28
2288158;1571816928173;4;1;16213.80;9356.97;3.91;5.45
2288172;1571816928245;4;1;16207.80;9356.98;6.02;5.42
2288173;1571816928245;4;1;16210.80;9356.97;6.11;5.39
2288175;1571816928257;4;2;-5349.49;9356.95;3.97;5.47
2288176;1571816928257;4;1;16216.80;9356.95;3.97;5.47
2288177;1571816928257;2;1;21432.16;9356.98;18.00;5.30
2288180;1571816928257;4;2;-5355.48;9357.01;3.97;5.30
2288181;1571816928257;4;1;16207.80;9357.01;3.97;5.30
2288182;1571816928257;2;1;21429.16;9356.97;17.89;5.26
2288186;1571816928269;4;2;-5685.25;9356.94;5.22;5.48
2288187;1571816928269;4;1;16207.80;9356.94;5.22;5.48
2288188;1571816928269;4;3;-19483.51;9356.94;5.22;5.48
2288189;1571816928269;4;1;16207.80;9356.88;5.03;5.48
2288190;1571816928269;4;3;-19636.40;9356.88;5.03;5.48
2288201;1571816928293;4;1;16468.62;9356.98;3.29;4.54
2288202;1571816928293;4;1;16492.61;9357.02;0.98;3.98
2288211;1571816928341;4;1;16204.81;9356.85;3.91;5.49
2288213;1571816928341;4;1;16210.80;9356.96;3.46;5.36
2288214;1571816928353;4;1;16213.80;9357.03;1.58;5.24
2288216;1571816928353;4;1;16225.79;9357.02;1.58;5.17
2288225;1571816928365;4;1;16219.80;9356.95;2.63;5.38
2288227;1571816928365;4;1;16225.79;9357.00;2.24;5.33
2288246;1571816928437;2;1;21666.00;9357.01;14.37;4.04
2288250;1571816928437;4;2;-5361.48;9356.94;5.03;5.43
2288251;1571816928437;4;1;16207.80;9356.94;5.03;5.43
2288252;1571816928437;2;1;21435.16;9357.04;14.68;5.01
2288253;1571816928449;4;2;-5349.49;9356.97;6.44;5.46
2288254;1571816928449;4;1;16207.80;9356.97;6.44;5.46
2288255;1571816928449;2;1;21423.17;9356.95;21.44;5.53
2288261;1571816928449;4;2;-5355.48;9356.93;7.16;5.55
2288262;1571816928449;4;1;16204.81;9356.93;7.16;5.55
2288263;1571816928449;2;1;21426.16;9356.85;20.81;5.65
2288270;1571816928461;4;2;-5364.48;9356.91;10.25;5.43
2288271;1571816928461;4;1;16207.80;9356.91;10.25;5.43
2288272;1571816928461;2;1;21438.15;9357.00;15.42;5.16
2288276;1571816928461;4;2;-5364.48;9356.91;11.69;5.49
2288277;1571816928461;4;1;16204.81;9356.91;11.69;5.49
2288278;1571816928461;2;1;21435.16;9357.00;15.97;5.27
2288289;1571816928497;4;1;16453.63;9357.00;0.17;1.34
2288294;1571816928521;4;1;16222.79;9357.04;2.14;4.99
2288295;1571816928521;4;1;16459.63;9356.99;0.17;3.35
2288298;1571816928533;4;2;-5346.49;9356.98;1.97;5.26
2288299;1571816928533;4;1;16216.80;9356.98;1.97;5.26
2288300;1571816928533;2;1;21429.16;9356.88;17.94;5.61
2288307;1571816928533;2;1;21426.16;9356.97;17.43;5.44
2288312;1571816928545;4;2;-4489.08;9357.05;2.24;2.46
2288315;1571816928545;4;2;-5292.53;9356.98;2.28;5.00
2288316;1571816928545;4;1;16258.77;9356.98;2.28;5.00
2288317;1571816928545;2;1;21417.17;9356.75;22.28;5.72
2288332;1571816928557;4;2;-5370.47;9356.93;7.29;5.60
2288333;1571816928557;4;1;16201.81;9356.93;7.29;5.60
2288334;1571816928557;2;1;21438.15;9357.01;16.36;5.34
2288339;1571816928557;4;2;-5562.34;9356.88;8.65;5.65
2288340;1571816928557;4;1;16189.82;9356.88;8.65;5.65
2288341;1571816928557;2;1;21618.03;9357.01;14.99;4.42
2288354;1571816928581;4;1;16207.80;9356.98;5.20;5.27
2288355;1571816928581;4;3;-21015.45;9356.98;5.20;5.27
2288360;1571816928581;4;1;16198.81;9357.06;2.54;5.04
2288361;1571816928581;4;3;-21543.08;9357.06;2.54;5.04
2288362;1571816928593;4;1;16198.81;9357.04;5.12;5.22
2288367;1571816928593;4;1;16201.81;9357.06;5.49;5.23
2288370;1571816928617;4;1;16186.82;9356.80;7.68;5.71
2288372;1571816928617;4;1;16195.81;9356.87;5.76;5.64
2288375;1571816928629;4;2;-5358.48;9356.92;3.35;5.41
2288376;1571816928629;4;1;16192.81;9356.92;3.35;5.41
2288377;1571816928629;2;1;21417.17;9356.98;17.79;5.34
2288384;1571816928629;4;2;-5349.49;9357.00;2.63;5.16
2288385;1571816928629;4;1;16204.81;9357.00;2.63;5.16
2288386;1571816928629;2;1;21420.17;9356.96;17.79;5.45
2288401;1571816928641;4;2;-5346.49;9357.04;3.58;5.23
2288402;1571816928641;4;1;16195.81;9357.04;3.58;5.23
2288403;1571816928641;2;1;21408.18;9356.92;22.83;5.60
2288408;1571816928641;4;2;-5346.49;9356.97;3.69;5.29
2288409;1571816928641;4;1;16195.81;9356.97;3.69;5.29
2288410;1571816928641;2;1;21408.18;9356.91;22.33;5.59
2288415;1571816928653;4;2;-5352.48;9357.01;3.35;5.41
2288416;1571816928653;4;1;16210.80;9357.01;3.35;5.41
2288417;1571816928653;2;1;21429.16;9356.99;15.42;5.29
2288418;1571816928653;4;2;-5394.45;9356.97;5.40;5.38
2288419;1571816928653;4;1;16195.81;9356.97;5.40;5.38
2288420;1571816928653;2;1;21456.14;9357.00;15.97;5.10
2288427;1571816928665;4;1;16624.52;9357.06;1.29;4.14
2288435;1571816928665;4;1;16519.59;9356.98;1.73;4.49
2288452;1571816928713;4;1;16192.81;9356.93;5.01;5.45
2288453;1571816928713;4;1;16192.81;9356.98;5.30;5.39
2288454;1571816928713;4;3;-21198.32;9356.98;5.30;5.39
2288455;1571816928725;4;2;-5352.48;9356.95;11.69;5.40
2288456;1571816928725;4;1;16192.81;9356.95;11.69;5.40
2288457;1571816928725;2;1;21411.17;9356.97;18.71;5.37
2288459;1571816928725;4;2;-5349.49;9356.97;11.87;5.48
2288460;1571816928725;4;1;16195.81;9356.97;11.87;5.48
2288461;1571816928725;2;1;21411.17;9356.92;18.90;5.55
2288463;1571816928737;4;2;-5349.49;9356.93;12.34;5.48
2288464;1571816928737;4;1;16195.81;9356.93;12.34;5.48
2288465;1571816928737;4;3;-19420.55;9356.93;12.34;5.48
2288472;1571816928737;4;2;-5352.48;9356.97;12.21;5.50
2288473;1571816928737;4;1;16192.81;9356.97;12.21;5.50
2288474;1571816928737;4;3;-19519.48;9356.97;12.21;5.50
2288476;1571816928749;4;2;-5352.48;9356.91;14.08;5.60
2288477;1571816928749;4;1;16192.81;9356.91;14.08;5.60
2288478;1571816928749;4;3;-19402.56;9356.91;14.08;5.60
2288483;1571816928749;4;2;-5355.48;9356.88;14.48;5.63
2288484;1571816928749;4;1;16186.82;9356.88;14.48;5.63
2288485;1571816928749;4;3;-19405.56;9356.88;14.48;5.63
2288497;1571816928773;4;1;16207.80;9357.03;2.01;4.38
2288498;1571816928773;4;3;-20625.72;9357.03;2.01;4.38
2288499;1571816928773;4;1;16201.81;9357.00;1.14;4.24
2288500;1571816928773;4;3;-20364.90;9357.00;1.14;4.24
2288502;1571816928785;4;2;-5760.20;9356.97;3.69;5.44
2288503;1571816928785;4;3;-21033.43;9356.97;3.69;5.44
2288504;1571816928785;2;3;-15307.40;9357.06;14.53;3.54
2288505;1571816928785;4;2;-5910.10;9356.96;3.91;5.33
2288506;1571816928785;4;3;-20874.54;9356.96;3.91;5.33
2288507;1571816928785;2;3;-14998.61;9356.99;14.84;1.86
2288515;1571816928809;4;1;16186.82;9356.94;8.16;5.58
2288517;1571816928809;4;1;16192.81;9356.86;7.23;5.58
2288519;1571816928821;4;2;-5403.45;9356.96;11.74;5.46
2288520;1571816928821;4;1;16192.81;9356.96;11.74;5.46
2288521;1571816928821;2;1;21462.14;9357.01;15.28;5.09
2288524;1571816928821;4;1;16198.81;9356.94;10.51;5.27
2288526;1571816928833;4;1;16195.81;9356.90;7.75;5.61
2288527;1571816928833;4;3;-19453.53;9356.90;7.75;5.61
2288536;1571816928833;4;2;-5358.48;9356.89;7.08;5.63
2288537;1571816928833;4;1;16186.82;9356.89;7.08;5.63
2288538;1571816928833;4;3;-19438.54;9356.89;7.08;5.63
2288543;1571816928845;4;2;-5367.47;9356.91;9.49;5.67
2288544;1571816928845;4;1;16183.82;9356.91;9.49;5.67
2288545;1571816928845;4;3;-19411.56;9356.91;9.49;5.67
2288549;1571816928845;4;2;-5355.48;9356.94;12.42;5.50
2288550;1571816928845;4;1;16189.82;9356.94;12.42;5.50
2288551;1571816928845;4;3;-19408.56;9356.94;12.42;5.50
2288575;1571816928869;4;3;-20568.76;9357.03;0.97;3.82
2288582;1571816928869;4;3;-20496.81;9356.97;1.27;3.95
2288600;1571816928881;2;3;-14779.77;9356.97;22.33;6.45
2288602;1571816928881;2;3;-14794.76;9356.99;21.92;7.04
2288604;1571816928905;4;1;16186.82;9356.78;8.76;5.77
2288607;1571816928905;4;1;16189.82;9356.97;12.63;5.46
2288610;1571816928917;4;2;-5352.48;9356.94;18.84;5.54
2288611;1571816928917;4;1;16183.82;9356.94;18.84;5.54
2288612;1571816928917;2;1;21402.18;9356.95;17.89;5.59
2288617;1571816928917;4;2;-5364.48;9356.92;19.14;5.57
2288618;1571816928917;4;1;16186.82;9356.92;19.14;5.57
2288619;1571816928917;2;1;21417.17;9357.01;15.56;5.12
2288620;1571816928929;4;2;-5346.49;9356.97;17.89;5.45
2288621;1571816928929;4;1;16186.82;9356.97;17.89;5.45
2288622;1571816928929;2;1;21399.18;9356.90;18.00;5.60
2288624;1571816928929;4;1;16186.82;9356.96;17.73;5.44
2288633;1571816928941;4;2;-5349.49;9356.98;17.56;5.44
2288634;1571816928941;4;1;16183.82;9356.98;17.56;5.44
2288635;1571816928941;4;3;-19423.55;9356.98;17.56;5.44
2288639;1571816928941;4;2;-5352.48;9356.86;15.79;5.64
2288640;1571816928941;4;1;16186.82;9356.86;15.79;5.64
2288641;1571816928941;4;3;-19423.55;9356.86;15.79;5.64
2288647;1571816928965;4;1;16174.83;9356.86;5.58;5.59
2288648;1571816928965;4;3;-20976.47;9356.86;5.58;5.59
2288650;1571816928965;4;1;16180.82;9356.99;5.01;5.25
2288651;1571816928965;4;3;-21159.35;9356.99;5.01;5.25
2288654;1571816928977;4;1;16171.83;9357.01;7.21;5.39
2288662;1571816929001;4;1;16219.80;9357.02;2.80;4.93
2288663;1571816929013;4;2;-5328.50;9357.02;0.50;5.01
2288664;1571816929013;4;1;16195.81;9357.02;0.50;5.01
2288665;1571816929013;2;1;21390.19;9356.80;20.42;5.67
2288668;1571816929013;4;2;-5352.48;9356.87;9.31;5.66
2288669;1571816929013;4;1;16168.83;9356.87;9.31;5.66
2288670;1571816929013;2;1;21387.19;9356.91;20.78;5.58
2288675;1571816929025;4;2;-5343.49;9356.90;8.43;5.56
2288676;1571816929025;4;1;16177.83;9356.90;8.43;5.56
2288677;1571816929025;2;1;21387.19;9356.86;28.17;5.67
2288684;1571816929025;4;2;-5346.49;9356.72;9.83;5.77
2288685;1571816929025;4;1;16177.83;9356.72;9.83;5.77
2288686;1571816929025;2;1;21390.19;9356.82;28.92;5.69
2288691;1571816929037;4;2;-5349.49;9356.91;12.46;5.59
2288692;1571816929037;4;1;16174.83;9356.91;12.46;5.59
2288693;1571816929037;2;1;21390.19;9356.86;20.42;5.65
2288697;1571816929049;4;1;16339.71;9356.99;11.50;5.47
2288704;1571816929049;4;1;16111.87;9356.78;9.25;6.60
2288710;1571816929061;4;1;15842.06;9356.83;14.45;5.69
2288711;1571816929061;4;3;-20922.51;9356.83;14.45;5.69
2288713;1571816929061;4;1;16150.84;9356.87;12.79;5.63
2288714;1571816929061;4;3;-20955.49;9356.87;12.79;5.63
2288715;1571816929073;4;2;-5352.48;9356.86;16.25;5.88
2288716;1571816929073;4;1;16000.95;9356.86;16.25;5.88
2288717;1571816929073;2;1;21219.31;9357.05;18.31;8.05
2288723;1571816929073;2;3;-15586.21;9357.07;19.45;5.23
2288724;1571816929073;2;1;21309.24;9357.07;19.45;5.23
2288725;1571816929085;4;2;-7043.31;9357.00;1.56;4.78
2288726;1571816929085;4;3;-21297.25;9357.00;1.56;4.78
2288727;1571816929085;2;3;-14288.11;9356.99;14.50;0.82
2288728;1571816929085;4;3;-20949.49;9356.90;5.22;5.45
2288729;1571816929097;4;1;16174.83;9356.79;16.34;5.72
2288730;1571816929097;4;1;16186.82;9356.95;16.62;5.35
2288731;1571816929109;4;1;16183.82;9356.90;23.59;5.49
2288734;1571816929109;4;1;16180.82;9356.94;23.66;5.46
2288736;1571816929121;4;2;-5352.48;9356.83;21.38;5.68
2288737;1571816929121;4;1;16174.83;9356.83;21.38;5.68
2288738;1571816929121;2;1;21393.19;9356.89;18.31;5.54
2288746;1571816929121;4;2;-5355.48;9356.86;21.26;5.65
2288747;1571816929121;4;1;16171.83;9356.86;21.26;5.65
2288748;1571816929121;2;1;21393.19;9357.03;17.68;5.28
2288749;1571816929133;4;1;16177.83;9356.81;22.40;5.72
2288756;1571816929133;4;1;16177.83;9356.81;21.92;5.70
2288759;1571816929145;4;1;16231.79;9356.94;3.64;5.29
2288760;1571816929145;4;1;16072.90;9357.01;6.85;5.40
2288773;1571816929157;4;3;-20907.52;9356.94;5.85;6.35
2288777;1571816929157;4;3;-20889.53;9356.97;11.64;5.40
2288778;1571816929169;4;3;-20844.57;9357.01;2.41;5.00
2288780;1571816929169;4;3;-20955.49;9356.77;10.61;5.74
2288785;1571816929193;4;1;16168.83;9356.96;7.46;5.53
2288787;1571816929193;4;1;16168.83;9356.94;5.85;5.51
2288788;1571816929205;4;2;-5373.47;9356.99;12.00;5.48
2288789;1571816929205;4;1;16180.82;9356.99;12.00;5.48
2288790;1571816929205;2;1;21420.17;9356.98;2.24;5.11
2288791;1571816929205;4;1;16177.83;9356.94;12.54;5.51
2288798;1571816929217;4;2;-5337.49;9356.71;9.66;5.76
2288799;1571816929217;4;1;16168.83;9356.71;9.66;5.76
2288800;1571816929217;2;1;21372.20;9356.77;29.07;5.73
2288801;1571816929217;4;2;-5346.49;9356.71;10.10;5.77
2288802;1571816929217;4;1;16171.83;9356.71;10.10;5.77
2288803;1571816929217;2;1;21384.19;9356.93;31.52;5.48
2288805;1571816929229;4;2;-5343.49;9356.93;12.58;5.53
2288806;1571816929229;4;1;16174.83;9356.93;12.58;5.53
2288807;1571816929229;2;1;21384.19;9356.72;28.20;5.75
2288811;1571816929229;4;2;-5340.49;9356.92;13.23;5.58
2288812;1571816929229;4;1;16174.83;9356.92;13.23;5.58
2288813;1571816929229;2;1;21381.19;9356.76;29.55;5.75
2288826;1571816929241;4;2;-6113.96;9357.00;2.01;4.65
2288827;1571816929253;4;2;-5367.47;9357.03;9.54;5.44
2288828;1571816929253;4;2;-5481.39;9356.80;7.82;5.71
2288829;1571816929253;4;1;15512.29;9356.80;7.82;5.71
2288830;1571816929253;2;1;20859.56;9357.01;16.97;4.77
2288832;1571816929265;4;2;-5391.46;9357.02;10.76;5.31
2288834;1571816929265;4;2;-5349.49;9357.03;5.40;5.19
2288837;1571816929289;4;2;-5412.44;9356.88;6.36;5.62
2288838;1571816929289;4;1;16174.83;9356.88;6.36;5.62
2288839;1571816929289;2;1;21453.14;9357.02;1.41;5.02
2288840;1571816929289;4;2;-5391.46;9357.01;1.29;5.05
2288841;1571816929289;4;1;16195.81;9357.01;1.29;5.05
2288842;1571816929289;2;1;21453.14;9357.02;1.12;4.88
2288844;1571816929301;4;2;-5343.49;9356.92;7.99;5.62
2288845;1571816929301;4;1;16165.83;9356.92;7.99;5.62
2288846;1571816929301;2;1;21375.20;9356.88;21.95;5.63
2288847;1571816929301;4;2;-5334.50;9356.98;12.25;5.45
2288848;1571816929301;4;1;16171.83;9356.98;12.25;5.45
2288849;1571816929301;2;1;21372.20;9356.97;21.72;5.55
2288853;1571816929313;4;2;-5343.49;9356.87;9.77;5.66
2288854;1571816929313;4;1;16168.83;9356.87;9.77;5.66
2288855;1571816929313;2;1;21378.20;9356.91;32.41;5.61
2288861;1571816929313;4;2;-5340.49;9356.88;9.60;5.66
2288862;1571816929313;4;1;16171.83;9356.88;9.60;5.66
2288863;1571816929313;2;1;21378.20;9356.90;32.90;5.62
2288867;1571816929325;4;2;-5343.49;9356.84;10.30;5.68
2288868;1571816929325;4;1;16162.84;9356.84;10.30;5.68
2288869;1571816929325;4;3;-19438.54;9356.84;10.30;5.68
2288887;1571816929349;4;3;-21926.82;9357.13;5.85;0.97
2288897;1571816929361;4;2;-5736.22;9357.05;12.08;5.24
2288898;1571816929361;4;3;-21087.40;9357.05;12.08;5.24
2288899;1571816929361;2;3;-15385.35;9356.96;16.10;3.76
2288904;1571816929361;4;2;-5655.27;9356.72;14.21;5.76
2288906;1571816929385;4;1;16171.83;9357.01;4.51;5.42
2288907;1571816929385;4;1;16168.83;9356.91;5.30;5.51
2288910;1571816929397;4;2;-5325.50;9356.94;17.67;5.45
2288911;1571816929397;4;1;16174.83;9356.94;17.67;5.45
2288912;1571816929397;2;1;21366.20;9356.89;22.27;5.65
2288915;1571816929397;4;2;-5334.50;9356.96;18.10;5.50
2288916;1571816929397;4;1;16168.83;9356.96;18.10;5.50
2288917;1571816929397;2;1;21369.20;9356.89;22.77;5.62
2288920;1571816929409;4;2;-5334.50;9356.91;13.62;5.53
2288921;1571816929409;4;1;16162.84;9356.91;13.62;5.53
2288922;1571816929409;2;1;21363.21;9356.89;33.31;5.62
2288929;1571816929409;4;2;-5337.49;9356.97;13.73;5.52
2288930;1571816929409;4;1;16165.83;9356.97;13.73;5.52
2288931;1571816929409;2;1;21369.20;9356.85;34.06;5.66
2288945;1571816929421;4;2;-5340.49;9356.91;14.60;5.60
2288946;1571816929421;4;1;16162.84;9356.91;14.60;5.60
2288947;1571816929421;2;1;21369.20;9356.81;27.60;5.69
2288955;1571816929421;4;2;-5343.49;9356.90;14.08;5.57
2288956;1571816929421;4;1;16156.84;9356.90;14.08;5.57
2288957;1571816929421;2;1;21366.20;9356.85;27.60;5.65
2288994;1571816929481;4;1;16015.94;9357.02;3.41;5.10
2288996;1571816929493;4;2;-5340.49;9356.69;10.35;5.79
2288997;1571816929493;4;1;16156.84;9356.69;10.35;5.79
2288998;1571816929493;2;1;21363.21;9356.98;19.36;5.33
2289001;1571816929493;4;2;-5343.49;9356.68;9.14;5.79
2289002;1571816929493;4;1;16156.84;9356.68;9.14;5.79
2289003;1571816929493;2;1;21366.20;9356.99;20.23;5.45
2289006;1571816929505;4;2;-5337.49;9356.92;5.20;5.43
2289007;1571816929505;4;1;16141.85;9356.92;5.20;5.43
2289008;1571816929505;2;1;21345.22;9356.92;32.41;5.55
2289010;1571816929505;4;2;-5334.50;9356.88;5.01;5.58
2289011;1571816929505;4;1;16150.84;9356.88;5.01;5.58
2289012;1571816929505;2;1;21351.21;9356.90;32.87;5.60
2289019;1571816929517;4;2;-5340.49;9356.92;9.08;5.59
2289020;1571816929517;4;1;16063.90;9356.92;9.08;5.59
2289021;1571816929517;2;1;21270.27;9356.65;23.13;5.80
2289022;1571816929517;4;2;-5340.49;9356.78;10.20;5.74
2289023;1571816929517;4;1;16141.85;9356.78;10.20;5.74
2289024;1571816929517;2;1;21348.22;9356.65;23.19;5.80
2289037;1571816929553;4;2;-5031.71;9357.00;0.17;1.75
2289047;1571816929589;4;2;-5340.49;9356.96;4.64;5.37
2289048;1571816929589;4;1;16156.84;9356.96;4.64;5.37
2289049;1571816929589;2;1;21363.21;9356.95;17.43;5.46
2289051;1571816929589;4;2;-5334.50;9356.98;4.74;5.30
2289052;1571816929589;4;1;16162.84;9356.98;4.74;5.30
2289053;1571816929589;2;1;21363.21;9356.99;15.84;5.16
2289056;1571816929601;4;2;-5310.51;9356.99;2.11;5.14
2289057;1571816929601;4;1;16165.83;9356.99;2.11;5.14
2289058;1571816929601;2;1;21342.22;9356.68;23.81;5.78
2289061;1571816929601;4;2;-5337.49;9356.95;4.12;5.41
2289062;1571816929601;4;1;16153.84;9356.95;4.12;5.41
2289063;1571816929601;2;1;21357.21;9356.90;25.11;5.46
2289065;1571816929613;4;2;-5322.50;9356.95;2.50;5.44
2289073;1571816929613;4;2;-5334.50;9356.95;4.84;5.38
2289074;1571816929613;4;1;16135.85;9356.95;4.84;5.38
2289075;1571816929613;2;1;21336.23;9356.81;20.34;5.66
2289116;1571816929685;4;1;16156.84;9356.93;5.67;5.50
2289123;1571816929685;4;1;16156.84;9356.86;7.43;5.62
2289134;1571816929697;4;1;15976.96;9356.95;3.29;5.34
2289184;1571816929781;4;1;16153.84;9356.90;5.49;5.55
2289186;1571816929781;4;1;16261.77;9357.03;1.84;4.94
2289192;1571816929793;2;1;21333.23;9356.97;20.23;5.50
2289200;1571816929805;4;2;-5139.63;9357.04;0.81;1.70
2289202;1571816929805;4;2;-5325.50;9356.98;2.87;5.29
2289203;1571816929805;4;1;15958.98;9356.98;2.87;5.29
2289204;1571816929805;2;1;21150.35;9356.95;17.68;5.55
2289254;1571816929877;4;2;-5403.45;9357.04;2.24;5.07
2289255;1571816929877;4;1;15479.31;9357.04;2.24;5.07
2289256;1571816929877;2;1;20748.63;9357.03;15.42;4.47
2289257;1571816929889;4;2;-5310.51;9356.94;4.08;5.37
2289258;1571816929889;4;1;16144.85;9356.94;4.08;5.37
2289259;1571816929889;2;1;21321.24;9356.81;23.97;5.72
2289261;1571816929889;4;2;-5319.51;9356.96;5.93;5.46
2289262;1571816929889;4;1;16138.85;9356.96;5.93;5.46
2289263;1571816929889;2;1;21324.23;9356.74;24.12;5.78
2289270;1571816929901;4;2;-5340.49;9356.93;7.72;5.59
2289271;1571816929901;4;1;16135.85;9356.93;7.72;5.59
2289272;1571816929901;2;1;21342.22;9356.98;16.73;5.51
2289277;1571816929901;4;1;16132.86;9356.92;7.65;5.59
2289308;1571816929973;4;2;-5169.61;9357.04;0.81;3.76
2289309;1571816929973;4;1;16312.73;9357.04;0.81;3.76
2289310;1571816929973;2;1;21348.22;9356.97;19.54;5.45
2289324;1571816929973;4;2;-4791.87;9357.03;0.33;1.71
2289325;1571816929973;4;1;16618.52;9357.03;0.33;1.71
2289326;1571816929973;2;1;21276.27;9356.98;18.90;5.43
2289333;1571816929985;4;2;-5304.52;9357.07;1.56;2.15
2289334;1571816929985;4;1;16159.84;9357.07;1.56;2.15
2289335;1571816929985;2;1;21330.23;9356.98;26.37;5.46
2289350;1571816929997;4;2;-5310.51;9357.01;1.84;5.09
2289355;1571816929997;4;2;-5328.50;9356.96;3.46;5.46
2289388;1571816930069;4;2;-5322.50;9356.93;3.00;5.57
2289389;1571816930069;4;1;16153.84;9356.93;3.00;5.57
2289390;1571816930069;2;1;21342.22;9356.99;15.97;4.97
2289394;1571816930069;4;2;-5331.50;9356.98;3.69;5.43
2289395;1571816930069;4;1;16150.84;9356.98;3.69;5.43
2289396;1571816930069;2;1;21348.22;9357.01;15.42;5.09
2289402;1571816930081;4;2;-5313.51;9357.01;3.64;5.30
2289406;1571816930081;4;2;-5316.51;9357.00;3.52;5.26
2289407;1571816930081;4;1;16150.84;9357.00;3.52;5.26
2289408;1571816930081;2;1;21333.23;9356.86;19.66;5.61
2289415;1571816930093;4;2;-5334.50;9356.97;3.35;5.46
2289416;1571816930093;4;1;16147.85;9356.97;3.35;5.46
2289417;1571816930093;2;1;21348.22;9356.94;16.85;5.53
2289421;1571816930093;4;2;-5322.50;9356.99;1.56;4.96
2289422;1571816930093;4;1;16174.83;9356.99;1.56;4.96
2289423;1571816930093;2;1;21363.21;9357.00;16.36;5.17
2289441;1571816930165;4;1;16132.86;9356.88;5.67;5.58
2289445;1571816930165;4;1;16138.85;9356.93;4.64;5.43
2289455;1571816930177;4;1;16261.77;9356.99;1.41;4.74
2289461;1571816930177;2;1;21495.12;9357.00;15.56;4.93
2289503;1571816930249;4;1;16510.59;9357.00;0.51;2.19
2289505;1571816930261;4;1;16153.84;9356.98;3.12;5.33
2289515;1571816930261;4;1;16384.68;9356.97;0.81;4.05
2289527;1571816930273;2;1;21324.23;9356.92;19.08;5.52
2289529;1571816930273;2;1;21327.23;9356.97;19.54;5.41
2289531;1571816930285;4;1;16387.68;9356.95;1.12;4.32
2289538;1571816930285;4;1;16135.85;9356.94;4.64;5.43
2289562;1571816930357;4;1;16132.86;9356.98;1.56;5.44
2289570;1571816930369;4;2;-5307.51;9357.00;2.24;5.26
2289571;1571816930369;4;1;16147.85;9357.00;2.24;5.26
2289572;1571816930369;2;1;21321.24;9356.99;19.88;5.43
